record_id,Longitude,Latitude,Crop Sowing Time,Crop Harvesting Time,Yield Level (t/ha),season_days,calendar_year,ind_week,week_start,week_end,pH (1:2),EC (dS/m),OC %,Major-nutrient Avail N. (Kg/ha),Major-nutrient P(kg/ha),Major-nutrient Avail. K (kg/ha),Major-nutrient Sulphur (kg/ha),Micro-nutrientZn (ppm),Micro-nutrient Fe (ppm),Micro-nutrient Mn (ppm),Micro-nutrient Cu (ppm),Actual Residue Incorporation,N (kg/ha),P2o5 from DAP,K2o5 from MOP,Zinc Sul,FYM (in t/ha),FYM input interval (Yr),Crop Sowing Time_1,Crop Harvesting Time_1,rainfall_total_week_mm,rainfall_weekly_mean_mm_day,relative_humidity_weekly_mean_pct,solar_radiation_weekly_mean_kwh_m2_day,T_Min,T_Max,wind_speed_weekly_mean_ms
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,20,2012-05-13,2012-05-19,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,17.592857142857145,25.44142857142857,26.77,46.18,4.518571428571429
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,21,2012-05-20,2012-05-26,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,12.024285714285714,26.170000000000005,26.79,46.36,4.1414285714285715
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,22,2012-05-27,2012-06-02,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.29,0.0414285714285714,12.400000000000002,25.482857142857146,28.02,48.4,3.6799999999999997
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,23,2012-06-03,2012-06-09,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.02,0.0028571428571428,18.81571428571429,23.76,30.72,47.19,4.29
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,24,2012-06-10,2012-06-16,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.01,0.0014285714285714,17.857142857142858,25.26285714285714,30.37,48.25,4.938571428571429
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,25,2012-06-17,2012-06-23,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,7.37,1.052857142857143,35.00714285714286,20.708571428571425,30.52,47.49,4.154285714285715
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,26,2012-06-24,2012-06-30,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,4.39,0.6271428571428571,25.65285714285714,21.841428571428573,31.52,46.41,5.261428571428572
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,27,2012-07-01,2012-07-07,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,92.33,13.19,56.82285714285715,15.20142857142857,26.57,45.37,3.365714285714286
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,28,2012-07-08,2012-07-14,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,60.21999999999999,8.602857142857141,74.71714285714286,14.711428571428574,26.2,36.25,4.295714285714285
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,29,2012-07-15,2012-07-21,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,94.94,13.562857142857144,72.59857142857142,17.212857142857143,25.42,39.8,3.4814285714285718
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,30,2012-07-22,2012-07-28,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,81.63,11.661428571428573,84.11857142857141,15.84,25.46,34.17,3.2114285714285713
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,31,2012-07-29,2012-08-04,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,73.36,10.48,82.46285714285715,15.13,25.49,34.18,2.27
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,32,2012-08-05,2012-08-11,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,56.23,8.032857142857143,84.37571428571428,17.284285714285712,24.79,33.3,3.7171428571428566
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,33,2012-08-12,2012-08-18,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,38.52,5.502857142857144,83.76428571428572,17.927142857142858,25.02,33.93,2.9371428571428573
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,34,2012-08-19,2012-08-25,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,116.69,16.669999999999998,87.72428571428573,14.45285714285714,25.04,33.8,2.922857142857143
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,35,2012-08-26,2012-09-01,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,36.1,5.1571428571428575,85.77428571428572,17.37142857142857,24.87,33.21,2.907142857142857
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,36,2012-09-02,2012-09-08,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,52.129999999999995,7.447142857142857,87.53285714285714,15.095714285714283,23.68,31.91,4.252857142857144
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,37,2012-09-09,2012-09-15,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,171.57999999999998,24.51142857142857,87.97428571428573,15.01857142857143,24.03,32.13,2.551428571428571
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,38,2012-09-16,2012-09-22,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,66.69,9.527142857142858,88.41285714285713,14.661428571428573,20.29,31.29,2.934285714285714
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,39,2012-09-23,2012-09-29,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,82.04428571428572,20.204285714285714,19.46,32.04,2.517142857142857
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,40,2012-09-30,2012-10-06,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.24,0.0342857142857142,76.29857142857144,19.422857142857143,17.21,32.93,2.0228571428571427
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,41,2012-10-07,2012-10-13,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,1.3,0.1857142857142857,71.11142857142856,18.66,18.22,31.42,1.4900000000000002
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,42,2012-10-14,2012-10-20,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.06,0.0085714285714285,71.32142857142857,17.512857142857143,17.11,30.67,1.4514285714285713
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,43,2012-10-21,2012-10-27,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,70.71,15.492857142857144,15.05,29.33,1.76
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,44,2012-10-28,2012-11-03,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,71.98142857142857,15.747142857142856,13.04,28.27,1.9328571428571426
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,45,2012-11-04,2012-11-10,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,72.32857142857144,13.342857142857143,11.31,27.39,2.312857142857143
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,46,2012-11-11,2012-11-17,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,66.01,12.81,10.65,26.92,2.2528571428571427
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,47,2012-11-18,2012-11-24,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.01,0.0014285714285714,62.051428571428566,12.93285714285714,10.09,26.14,1.9414285714285715
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,48,2012-11-25,2012-12-01,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,59.720000000000006,13.83,7.66,25.33,3.0585714285714287
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,49,2012-12-02,2012-12-08,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,53.21857142857143,13.862857142857145,7.14,25.29,3.54
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,50,2012-12-09,2012-12-15,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.01,0.0014285714285714,63.24285714285715,10.902857142857144,8.36,25.52,2.467142857142857
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,51,2012-12-16,2012-12-22,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,51.47714285714285,11.934285714285716,5.25,25.88,3.8314285714285714
713,81.11227,26.46922,2012-07-20,2012-10-22,5.5,94,2012,52,2012-12-23,2012-12-29,7.78,0.33,0.47058,143.0016,2.00421,238.56,12.58537,0.312,11.4,8.6,2.38,0.5,160.0,115.0,36.0,20.0,36,4,202,296,0.0,0.0,48.111428571428576,6.2871428571428565,4.03,21.3,2.008571428571428
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,1,2012-01-01,2012-01-07,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,42.099999999999994,6.014285714285713,79.14714285714285,7.081428571428572,9.1,22.79,2.361428571428571
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,2,2012-01-08,2012-01-14,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.21,0.03,67.81,9.65,3.46,21.37,2.942857142857143
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,3,2012-01-15,2012-01-21,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.99,0.1414285714285714,62.387142857142855,11.242857142857144,4.69,24.21,2.7657142857142856
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,4,2012-01-22,2012-01-28,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,50.392857142857146,15.074285714285717,4.37,24.69,2.565714285714286
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,5,2012-01-29,2012-02-04,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,43.90857142857143,15.142857142857142,4.83,24.33,2.6642857142857146
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,6,2012-02-05,2012-02-11,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,8.48,1.2114285714285715,48.89999999999999,14.618571428571428,3.36,26.85,3.3057142857142856
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,7,2012-02-12,2012-02-18,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.29,0.0414285714285714,48.11428571428571,14.73,7.6,27.37,3.3057142857142856
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,8,2012-02-19,2012-02-25,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,40.529999999999994,19.56714285714286,8.54,33.06,3.355714285714286
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,9,2012-02-26,2012-03-03,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,31.251428571428573,20.865714285714287,10.01,31.37,3.71
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,10,2012-03-04,2012-03-10,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,30.37,20.75142857142857,8.58,34.27,3.0171428571428573
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,11,2012-03-11,2012-03-17,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,6.04,0.8628571428571429,34.38428571428572,19.58285714285714,10.91,35.66,3.391428571428572
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,12,2012-03-18,2012-03-24,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,23.554285714285715,22.351428571428578,12.33,38.88,3.528571428571429
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,13,2012-03-25,2012-03-31,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,17.87857142857143,23.285714285714285,14.99,39.33,3.132857142857143
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,14,2012-04-01,2012-04-07,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,3.41,0.4871428571428571,22.58142857142857,21.997142857142855,19.13,41.55,2.174285714285714
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,15,2012-04-08,2012-04-14,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,9.78,1.3971428571428572,30.527142857142856,23.624285714285712,21.35,42.26,3.231428571428571
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,16,2012-04-15,2012-04-21,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.85,0.1214285714285714,27.412857142857145,24.461428571428577,21.53,41.03,4.412857142857143
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,17,2012-04-22,2012-04-28,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.16,0.0228571428571428,20.784285714285712,26.24142857142857,23.84,42.17,3.8857142857142857
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,18,2012-04-29,2012-05-05,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.01,0.0014285714285714,15.662857142857144,25.895714285714288,23.69,41.74,2.775714285714286
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,19,2012-05-06,2012-05-12,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.07,0.01,20.145714285714284,24.587142857142855,26.09,44.54,2.7542857142857144
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,20,2012-05-13,2012-05-19,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,17.592857142857145,25.44142857142857,26.77,46.18,4.518571428571429
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,21,2012-05-20,2012-05-26,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,12.024285714285714,26.170000000000005,26.79,46.36,4.1414285714285715
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,22,2012-05-27,2012-06-02,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.29,0.0414285714285714,12.400000000000002,25.482857142857146,28.02,48.4,3.6799999999999997
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,23,2012-06-03,2012-06-09,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.02,0.0028571428571428,18.81571428571429,23.76,30.72,47.19,4.29
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,24,2012-06-10,2012-06-16,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.01,0.0014285714285714,17.857142857142858,25.26285714285714,30.37,48.25,4.938571428571429
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,25,2012-06-17,2012-06-23,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,7.37,1.052857142857143,35.00714285714286,20.708571428571425,30.52,47.49,4.154285714285715
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,26,2012-06-24,2012-06-30,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,4.39,0.6271428571428571,25.65285714285714,21.841428571428573,31.52,46.41,5.261428571428572
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,27,2012-07-01,2012-07-07,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,92.33,13.19,56.82285714285715,15.20142857142857,26.57,45.37,3.365714285714286
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,28,2012-07-08,2012-07-14,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,60.21999999999999,8.602857142857141,74.71714285714286,14.711428571428574,26.2,36.25,4.295714285714285
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,29,2012-07-15,2012-07-21,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,94.94,13.562857142857144,72.59857142857142,17.212857142857143,25.42,39.8,3.4814285714285718
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,30,2012-07-22,2012-07-28,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,81.63,11.661428571428573,84.11857142857141,15.84,25.46,34.17,3.2114285714285713
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,31,2012-07-29,2012-08-04,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,73.36,10.48,82.46285714285715,15.13,25.49,34.18,2.27
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,32,2012-08-05,2012-08-11,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,56.23,8.032857142857143,84.37571428571428,17.284285714285712,24.79,33.3,3.7171428571428566
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,33,2012-08-12,2012-08-18,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,38.52,5.502857142857144,83.76428571428572,17.927142857142858,25.02,33.93,2.9371428571428573
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,34,2012-08-19,2012-08-25,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,116.69,16.669999999999998,87.72428571428573,14.45285714285714,25.04,33.8,2.922857142857143
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,35,2012-08-26,2012-09-01,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,36.1,5.1571428571428575,85.77428571428572,17.37142857142857,24.87,33.21,2.907142857142857
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,36,2012-09-02,2012-09-08,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,52.129999999999995,7.447142857142857,87.53285714285714,15.095714285714283,23.68,31.91,4.252857142857144
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,37,2012-09-09,2012-09-15,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,171.57999999999998,24.51142857142857,87.97428571428573,15.01857142857143,24.03,32.13,2.551428571428571
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,38,2012-09-16,2012-09-22,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,66.69,9.527142857142858,88.41285714285713,14.661428571428573,20.29,31.29,2.934285714285714
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,39,2012-09-23,2012-09-29,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,82.04428571428572,20.204285714285714,19.46,32.04,2.517142857142857
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,40,2012-09-30,2012-10-06,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.24,0.0342857142857142,76.29857142857144,19.422857142857143,17.21,32.93,2.0228571428571427
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,41,2012-10-07,2012-10-13,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,1.3,0.1857142857142857,71.11142857142856,18.66,18.22,31.42,1.4900000000000002
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,42,2012-10-14,2012-10-20,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.06,0.0085714285714285,71.32142857142857,17.512857142857143,17.11,30.67,1.4514285714285713
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,43,2012-10-21,2012-10-27,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,70.71,15.492857142857144,15.05,29.33,1.76
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,44,2012-10-28,2012-11-03,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,71.98142857142857,15.747142857142856,13.04,28.27,1.9328571428571426
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,45,2012-11-04,2012-11-10,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,72.32857142857144,13.342857142857143,11.31,27.39,2.312857142857143
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,46,2012-11-11,2012-11-17,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.0,0.0,66.01,12.81,10.65,26.92,2.2528571428571427
714,81.11325,26.4678,2012-07-22,2012-10-30,4.0,100,2012,47,2012-11-18,2012-11-24,8.36,0.26,0.83823,143.0016,6.77895,359.52,15.70732,0.924,25.2,12.6,3.82,0.5,137.5,57.5,0.0,20.0,0,0,204,304,0.01,0.0014285714285714,62.051428571428566,12.93285714285714,10.09,26.14,1.9414285714285715
